Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
629744.0	279247.0	4000	800	5.0	0.1
629744.0	457966.0	4000	800	5.0	1.0
629744.0	288703.0	4000	800	25.0	0.001
629744.0	293501.0	4000	800	25.0	0.01
629744.0	290029.0	4000	800	25.0	0.1
629744.0	398198.0	4000	800	25.0	1.0
629744.0	294565.0	4000	800	125.0	0.001
629744.0	346390.0	4000	800	125.0	0.01
629744.0	283376.0	4000	800	125.0	0.1
629744.0	426390.0	4000	800	125.0	1.0
629744.0	310778.0	4000	900	1.0	0.001
629744.0	295615.0	4000	900	1.0	0.01
629744.0	292646.0	4000	900	1.0	0.1
629744.0	465573.0	4000	900	1.0	1.0
629744.0	298709.0	4000	900	5.0	0.001
629744.0	289095.0	4000	900	5.0	0.01
629744.0	278695.0	4000	900	5.0	0.1
629744.0	404850.0	4000	900	5.0	1.0
629744.0	302273.0	4000	900	25.0	0.001
629744.0	285659.0	4000	900	25.0	0.01
629744.0	289315.0	4000	900	25.0	0.1
629744.0	421467.0	4000	900	25.0	1.0
629744.0	275679.0	4000	900	125.0	0.001
629744.0	327098.0	4000	900	125.0	0.01
629744.0	291780.0	4000	900	125.0	0.1
629744.0	402438.0	4000	900	125.0	1.0
629744.0	295978.0	4000	1000	1.0	0.001
629744.0	321532.0	4000	1000	1.0	0.01
629744.0	275816.0	4000	1000	1.0	0.1
629744.0	439507.0	4000	1000	1.0	1.0
629744.0	337529.0	4000	1000	5.0	0.001
629744.0	285370.0	4000	1000	5.0	0.01
629744.0	318599.0	4000	1000	5.0	0.1
629744.0	410266.0	4000	1000	5.0	1.0
629744.0	281939.0	4000	1000	25.0	0.001
629744.0	287946.0	4000	1000	25.0	0.01
629744.0	279973.0	4000	1000	25.0	0.1
629744.0	386847.0	4000	1000	25.0	1.0
629744.0	400612.0	4000	1000	125.0	0.001
629744.0	277107.0	4000	1000	125.0	0.01
629744.0	291061.0	4000	1000	125.0	0.1
629744.0	401933.0	4000	1000	125.0	1.0
629744.0	287613.0	5000	100	1.0	0.001
629744.0	278324.0	5000	100	1.0	0.01
629744.0	262363.0	5000	100	1.0	0.1
629744.0	400091.0	5000	100	1.0	1.0
629744.0	326673.0	5000	100	5.0	0.001
629744.0	312407.0	5000	100	5.0	0.01
629744.0	278392.0	5000	100	5.0	0.1
629744.0	451547.0	5000	100	5.0	1.0
629744.0	298920.0	5000	100	25.0	0.001
629744.0	304382.0	5000	100	25.0	0.01
629744.0	277566.0	5000	100	25.0	0.1
629744.0	402260.0	5000	100	25.0	1.0
629744.0	287143.0	5000	100	125.0	0.001
629744.0	311345.0	5000	100	125.0	0.01
629744.0	265952.0	5000	100	125.0	0.1
629744.0	412486.0	5000	100	125.0	1.0
629744.0	336783.0	5000	200	1.0	0.001
629744.0	331808.0	5000	200	1.0	0.01
629744.0	269911.0	5000	200	1.0	0.1
629744.0	408679.0	5000	200	1.0	1.0
629744.0	309213.0	5000	200	5.0	0.001
629744.0	274728.0	5000	200	5.0	0.01
629744.0	289415.0	5000	200	5.0	0.1
629744.0	439368.0	5000	200	5.0	1.0
629744.0	333598.0	5000	200	25.0	0.001
629744.0	277734.0	5000	200	25.0	0.01
629744.0	316368.0	5000	200	25.0	0.1
629744.0	396870.0	5000	200	25.0	1.0
629744.0	311898.0	5000	200	125.0	0.001
629744.0	381697.0	5000	200	125.0	0.01
629744.0	272040.0	5000	200	125.0	0.1
629744.0	467030.0	5000	200	125.0	1.0
629744.0	269782.0	5000	300	1.0	0.001
629744.0	287407.0	5000	300	1.0	0.01
629744.0	290904.0	5000	300	1.0	0.1
629744.0	395863.0	5000	300	1.0	1.0
629744.0	268162.0	5000	300	5.0	0.001
629744.0	290133.0	5000	300	5.0	0.01
629744.0	278789.0	5000	300	5.0	0.1
629744.0	419877.0	5000	300	5.0	1.0
629744.0	307507.0	5000	300	25.0	0.001
629744.0	278821.0	5000	300	25.0	0.01
629744.0	272755.0	5000	300	25.0	0.1
629744.0	383996.0	5000	300	25.0	1.0
629744.0	286839.0	5000	300	125.0	0.001
629744.0	305130.0	5000	300	125.0	0.01
629744.0	290046.0	5000	300	125.0	0.1
629744.0	424131.0	5000	300	125.0	1.0
629744.0	273173.0	5000	400	1.0	0.001
629744.0	301356.0	5000	400	1.0	0.01
629744.0	287438.0	5000	400	1.0	0.1
629744.0	423513.0	5000	400	1.0	1.0
629744.0	336106.0	5000	400	5.0	0.001
629744.0	286555.0	5000	400	5.0	0.01
629744.0	300712.0	5000	400	5.0	0.1
629744.0	435206.0	5000	400	5.0	1.0
629744.0	332773.0	5000	400	25.0	0.001
629744.0	286621.0	5000	400	25.0	0.01
629744.0	269273.0	5000	400	25.0	0.1
629744.0	418415.0	5000	400	25.0	1.0
629744.0	294306.0	5000	400	125.0	0.001
629744.0	305282.0	5000	400	125.0	0.01
629744.0	315317.0	5000	400	125.0	0.1
629744.0	439855.0	5000	400	125.0	1.0
629744.0	277146.0	5000	500	1.0	0.001
629744.0	271729.0	5000	500	1.0	0.01
629744.0	289593.0	5000	500	1.0	0.1
629744.0	424114.0	5000	500	1.0	1.0
629744.0	409747.0	5000	500	5.0	0.001
629744.0	275535.0	5000	500	5.0	0.01
629744.0	349016.0	5000	500	5.0	0.1
629744.0	410309.0	5000	500	5.0	1.0
629744.0	266514.0	5000	500	25.0	0.001
629744.0	271459.0	5000	500	25.0	0.01
629744.0	286894.0	5000	500	25.0	0.1
629744.0	400325.0	5000	500	25.0	1.0
629744.0	262902.0	5000	500	125.0	0.001
629744.0	273574.0	5000	500	125.0	0.01
629744.0	267168.0	5000	500	125.0	0.1
629744.0	415558.0	5000	500	125.0	1.0
629744.0	290567.0	5000	600	1.0	0.001
629744.0	351329.0	5000	600	1.0	0.01
629744.0	274216.0	5000	600	1.0	0.1
629744.0	354424.0	5000	600	1.0	1.0
629744.0	272074.0	5000	600	5.0	0.001
629744.0	336253.0	5000	600	5.0	0.01
629744.0	282875.0	5000	600	5.0	0.1
629744.0	381706.0	5000	600	5.0	1.0
629744.0	271051.0	5000	600	25.0	0.001
629744.0	307972.0	5000	600	25.0	0.01
629744.0	282644.0	5000	600	25.0	0.1
629744.0	400175.0	5000	600	25.0	1.0
629744.0	277921.0	5000	600	125.0	0.001
629744.0	294583.0	5000	600	125.0	0.01
629744.0	282244.0	5000	600	125.0	0.1
629744.0	412531.0	5000	600	125.0	1.0
629744.0	283440.0	5000	700	1.0	0.001
629744.0	270161.0	5000	700	1.0	0.01
629744.0	287758.0	5000	700	1.0	0.1
629744.0	413850.0	5000	700	1.0	1.0
629744.0	290020.0	5000	700	5.0	0.001
629744.0	270679.0	5000	700	5.0	0.01
629744.0	296241.0	5000	700	5.0	0.1
629744.0	350716.0	5000	700	5.0	1.0
629744.0	301145.0	5000	700	25.0	0.001
629744.0	301627.0	5000	700	25.0	0.01
629744.0	279571.0	5000	700	25.0	0.1
629744.0	377786.0	5000	700	25.0	1.0
629744.0	271227.0	5000	700	125.0	0.001
629744.0	271039.0	5000	700	125.0	0.01
629744.0	302765.0	5000	700	125.0	0.1
629744.0	384511.0	5000	700	125.0	1.0
629744.0	294081.0	5000	800	1.0	0.001
629744.0	283012.0	5000	800	1.0	0.01
629744.0	284961.0	5000	800	1.0	0.1
629744.0	441864.0	5000	800	1.0	1.0
629744.0	345806.0	5000	800	5.0	0.001
629744.0	288722.0	5000	800	5.0	0.01
629744.0	299849.0	5000	800	5.0	0.1
629744.0	431252.0	5000	800	5.0	1.0
629744.0	293903.0	5000	800	25.0	0.001
629744.0	316931.0	5000	800	25.0	0.01
629744.0	277858.0	5000	800	25.0	0.1
629744.0	463622.0	5000	800	25.0	1.0
629744.0	271783.0	5000	800	125.0	0.001
629744.0	274137.0	5000	800	125.0	0.01
629744.0	287184.0	5000	800	125.0	0.1
629744.0	443454.0	5000	800	125.0	1.0
629744.0	291906.0	5000	900	1.0	0.001
629744.0	296431.0	5000	900	1.0	0.01
629744.0	325769.0	5000	900	1.0	0.1
629744.0	412488.0	5000	900	1.0	1.0
629744.0	269779.0	5000	900	5.0	0.001
629744.0	265049.0	5000	900	5.0	0.01
629744.0	279576.0	5000	900	5.0	0.1
629744.0	385465.0	5000	900	5.0	1.0
629744.0	284733.0	5000	900	25.0	0.001
629744.0	271700.0	5000	900	25.0	0.01
629744.0	260605.0	5000	900	25.0	0.1
629744.0	397361.0	5000	900	25.0	1.0
629744.0	289090.0	5000	900	125.0	0.001
629744.0	282668.0	5000	900	125.0	0.01
629744.0	278632.0	5000	900	125.0	0.1
629744.0	393686.0	5000	900	125.0	1.0
629744.0	267303.0	5000	1000	1.0	0.001
629744.0	262570.0	5000	1000	1.0	0.01
629744.0	300916.0	5000	1000	1.0	0.1
629744.0	395407.0	5000	1000	1.0	1.0
629744.0	280397.0	5000	1000	5.0	0.001
629744.0	271310.0	5000	1000	5.0	0.01
629744.0	283550.0	5000	1000	5.0	0.1
629744.0	393465.0	5000	1000	5.0	1.0
629744.0	270531.0	5000	1000	25.0	0.001
629744.0	269861.0	5000	1000	25.0	0.01
629744.0	301056.0	5000	1000	25.0	0.1
629744.0	376152.0	5000	1000	25.0	1.0
629744.0	287389.0	5000	1000	125.0	0.001
629744.0	279150.0	5000	1000	125.0	0.01
629744.0	264829.0	5000	1000	125.0	0.1
629744.0	404672.0	5000	1000	125.0	1.0
629744.0	282729.0	6000	100	1.0	0.001
629744.0	271478.0	6000	100	1.0	0.01
629744.0	292107.0	6000	100	1.0	0.1
629744.0	427310.0	6000	100	1.0	1.0
629744.0	272966.0	6000	100	5.0	0.001
629744.0	268724.0	6000	100	5.0	0.01
629744.0	278348.0	6000	100	5.0	0.1
629744.0	427320.0	6000	100	5.0	1.0
629744.0	276343.0	6000	100	25.0	0.001
629744.0	271185.0	6000	100	25.0	0.01
629744.0	269100.0	6000	100	25.0	0.1
629744.0	417737.0	6000	100	25.0	1.0
629744.0	282257.0	6000	100	125.0	0.001
629744.0	267712.0	6000	100	125.0	0.01
629744.0	252261.0	6000	100	125.0	0.1
629744.0	470442.0	6000	100	125.0	1.0
629744.0	304584.0	6000	200	1.0	0.001
629744.0	283859.0	6000	200	1.0	0.01
629744.0	266204.0	6000	200	1.0	0.1
629744.0	464964.0	6000	200	1.0	1.0
629744.0	283307.0	6000	200	5.0	0.001
629744.0	303740.0	6000	200	5.0	0.01
629744.0	278018.0	6000	200	5.0	0.1
629744.0	457818.0	6000	200	5.0	1.0
629744.0	257361.0	6000	200	25.0	0.001
629744.0	273909.0	6000	200	25.0	0.01
629744.0	269422.0	6000	200	25.0	0.1
629744.0	453498.0	6000	200	25.0	1.0
629744.0	301575.0	6000	200	125.0	0.001
629744.0	263997.0	6000	200	125.0	0.01
629744.0	331138.0	6000	200	125.0	0.1
629744.0	408319.0	6000	200	125.0	1.0
629744.0	278245.0	6000	300	1.0	0.001
629744.0	335815.0	6000	300	1.0	0.01
629744.0	271003.0	6000	300	1.0	0.1
629744.0	392409.0	6000	300	1.0	1.0
629744.0	278654.0	6000	300	5.0	0.001
629744.0	262224.0	6000	300	5.0	0.01
629744.0	270376.0	6000	300	5.0	0.1
629744.0	427791.0	6000	300	5.0	1.0
629744.0	267245.0	6000	300	25.0	0.001
629744.0	270827.0	6000	300	25.0	0.01
629744.0	278863.0	6000	300	25.0	0.1
629744.0	398149.0	6000	300	25.0	1.0
629744.0	292880.0	6000	300	125.0	0.001
629744.0	294420.0	6000	300	125.0	0.01
629744.0	302398.0	6000	300	125.0	0.1
629744.0	410227.0	6000	300	125.0	1.0
629744.0	258916.0	6000	400	1.0	0.001
629744.0	272783.0	6000	400	1.0	0.01
629744.0	270567.0	6000	400	1.0	0.1
629744.0	412457.0	6000	400	1.0	1.0
629744.0	273160.0	6000	400	5.0	0.001
629744.0	303971.0	6000	400	5.0	0.01
629744.0	313127.0	6000	400	5.0	0.1
629744.0	407859.0	6000	400	5.0	1.0
629744.0	281872.0	6000	400	25.0	0.001
629744.0	286473.0	6000	400	25.0	0.01
629744.0	311494.0	6000	400	25.0	0.1
629744.0	406795.0	6000	400	25.0	1.0
629744.0	266353.0	6000	400	125.0	0.001
629744.0	306168.0	6000	400	125.0	0.01
629744.0	297091.0	6000	400	125.0	0.1
629744.0	413867.0	6000	400	125.0	1.0
629744.0	262806.0	6000	500	1.0	0.001
629744.0	317479.0	6000	500	1.0	0.01
629744.0	267063.0	6000	500	1.0	0.1
629744.0	404826.0	6000	500	1.0	1.0
629744.0	316112.0	6000	500	5.0	0.001
629744.0	270065.0	6000	500	5.0	0.01
629744.0	281279.0	6000	500	5.0	0.1
629744.0	414933.0	6000	500	5.0	1.0
629744.0	261344.0	6000	500	25.0	0.001
629744.0	253458.0	6000	500	25.0	0.01
629744.0	285796.0	6000	500	25.0	0.1
629744.0	385623.0	6000	500	25.0	1.0
629744.0	318541.0	6000	500	125.0	0.001
629744.0	268857.0	6000	500	125.0	0.01
629744.0	272800.0	6000	500	125.0	0.1
629744.0	396393.0	6000	500	125.0	1.0
629744.0	312154.0	6000	600	1.0	0.001
629744.0	270738.0	6000	600	1.0	0.01
629744.0	293615.0	6000	600	1.0	0.1
629744.0	401522.0	6000	600	1.0	1.0
629744.0	273393.0	6000	600	5.0	0.001
629744.0	278491.0	6000	600	5.0	0.01
629744.0	258853.0	6000	600	5.0	0.1
629744.0	380236.0	6000	600	5.0	1.0
629744.0	263463.0	6000	600	25.0	0.001
629744.0	275153.0	6000	600	25.0	0.01
629744.0	266361.0	6000	600	25.0	0.1
629744.0	383260.0	6000	600	25.0	1.0
629744.0	322102.0	6000	600	125.0	0.001
629744.0	296320.0	6000	600	125.0	0.01
629744.0	275568.0	6000	600	125.0	0.1
629744.0	401428.0	6000	600	125.0	1.0
629744.0	273851.0	6000	700	1.0	0.001
629744.0	273426.0	6000	700	1.0	0.01
629744.0	257656.0	6000	700	1.0	0.1
629744.0	378602.0	6000	700	1.0	1.0
629744.0	291249.0	6000	700	5.0	0.001
629744.0	274306.0	6000	700	5.0	0.01
629744.0	287099.0	6000	700	5.0	0.1
629744.0	345254.0	6000	700	5.0	1.0
629744.0	267480.0	6000	700	25.0	0.001
629744.0	261471.0	6000	700	25.0	0.01
629744.0	322943.0	6000	700	25.0	0.1
629744.0	368467.0	6000	700	25.0	1.0
629744.0	286940.0	6000	700	125.0	0.001
629744.0	268334.0	6000	700	125.0	0.01
629744.0	269989.0	6000	700	125.0	0.1
629744.0	377208.0	6000	700	125.0	1.0
629744.0	273106.0	6000	800	1.0	0.001
629744.0	277895.0	6000	800	1.0	0.01
629744.0	293766.0	6000	800	1.0	0.1
629744.0	391409.0	6000	800	1.0	1.0
629744.0	270719.0	6000	800	5.0	0.001
629744.0	263635.0	6000	800	5.0	0.01
629744.0	287461.0	6000	800	5.0	0.1
629744.0	411545.0	6000	800	5.0	1.0
629744.0	294261.0	6000	800	25.0	0.001
629744.0	265583.0	6000	800	25.0	0.01
629744.0	267963.0	6000	800	25.0	0.1
629744.0	424574.0	6000	800	25.0	1.0
629744.0	265019.0	6000	800	125.0	0.001
629744.0	261596.0	6000	800	125.0	0.01
629744.0	295290.0	6000	800	125.0	0.1
629744.0	420912.0	6000	800	125.0	1.0
629744.0	269881.0	6000	900	1.0	0.001
629744.0	270569.0	6000	900	1.0	0.01
629744.0	275720.0	6000	900	1.0	0.1
629744.0	422759.0	6000	900	1.0	1.0
629744.0	253011.0	6000	900	5.0	0.001
629744.0	273983.0	6000	900	5.0	0.01
629744.0	259041.0	6000	900	5.0	0.1
629744.0	399258.0	6000	900	5.0	1.0
629744.0	280292.0	6000	900	25.0	0.001
629744.0	273137.0	6000	900	25.0	0.01
629744.0	273714.0	6000	900	25.0	0.1
629744.0	404434.0	6000	900	25.0	1.0
629744.0	277801.0	6000	900	125.0	0.001
629744.0	272304.0	6000	900	125.0	0.01
629744.0	284013.0	6000	900	125.0	0.1
629744.0	408894.0	6000	900	125.0	1.0
629744.0	263944.0	6000	1000	1.0	0.001
629744.0	295398.0	6000	1000	1.0	0.01
629744.0	259538.0	6000	1000	1.0	0.1
629744.0	407840.0	6000	1000	1.0	1.0
629744.0	270019.0	6000	1000	5.0	0.001
629744.0	307050.0	6000	1000	5.0	0.01
629744.0	282279.0	6000	1000	5.0	0.1
629744.0	388177.0	6000	1000	5.0	1.0
629744.0	260640.0	6000	1000	25.0	0.001
629744.0	287122.0	6000	1000	25.0	0.01
629744.0	281351.0	6000	1000	25.0	0.1
629744.0	443875.0	6000	1000	25.0	1.0
629744.0	269379.0	6000	1000	125.0	0.001
629744.0	268759.0	6000	1000	125.0	0.01
629744.0	279220.0	6000	1000	125.0	0.1
629744.0	401275.0	6000	1000	125.0	1.0
629744.0	270754.0	7000	100	1.0	0.001
629744.0	263146.0	7000	100	1.0	0.01
629744.0	255679.0	7000	100	1.0	0.1
629744.0	377022.0	7000	100	1.0	1.0
629744.0	263030.0	7000	100	5.0	0.001
629744.0	258818.0	7000	100	5.0	0.01
629744.0	296009.0	7000	100	5.0	0.1
629744.0	413204.0	7000	100	5.0	1.0
629744.0	272612.0	7000	100	25.0	0.001
629744.0	278478.0	7000	100	25.0	0.01
629744.0	301401.0	7000	100	25.0	0.1
629744.0	368728.0	7000	100	25.0	1.0
629744.0	263987.0	7000	100	125.0	0.001
629744.0	257660.0	7000	100	125.0	0.01
629744.0	342494.0	7000	100	125.0	0.1
629744.0	419070.0	7000	100	125.0	1.0
629744.0	244229.0	7000	200	1.0	0.001
629744.0	285549.0	7000	200	1.0	0.01
629744.0	275905.0	7000	200	1.0	0.1
629744.0	426981.0	7000	200	1.0	1.0
629744.0	254338.0	7000	200	5.0	0.001
629744.0	265180.0	7000	200	5.0	0.01
629744.0	266662.0	7000	200	5.0	0.1
629744.0	378887.0	7000	200	5.0	1.0
629744.0	274915.0	7000	200	25.0	0.001
629744.0	272733.0	7000	200	25.0	0.01
629744.0	273447.0	7000	200	25.0	0.1
629744.0	419186.0	7000	200	25.0	1.0
629744.0	274239.0	7000	200	125.0	0.001
629744.0	267087.0	7000	200	125.0	0.01
629744.0	252488.0	7000	200	125.0	0.1
629744.0	433584.0	7000	200	125.0	1.0
629744.0	297892.0	7000	300	1.0	0.001
629744.0	252086.0	7000	300	1.0	0.01
629744.0	302511.0	7000	300	1.0	0.1
629744.0	419933.0	7000	300	1.0	1.0
629744.0	267030.0	7000	300	5.0	0.001
629744.0	251862.0	7000	300	5.0	0.01
629744.0	259530.0	7000	300	5.0	0.1
629744.0	396555.0	7000	300	5.0	1.0
629744.0	273514.0	7000	300	25.0	0.001
629744.0	257940.0	7000	300	25.0	0.01
629744.0	258720.0	7000	300	25.0	0.1
629744.0	404149.0	7000	300	25.0	1.0
629744.0	307458.0	7000	300	125.0	0.001
629744.0	278094.0	7000	300	125.0	0.01
629744.0	262756.0	7000	300	125.0	0.1
629744.0	419123.0	7000	300	125.0	1.0
629744.0	268501.0	7000	400	1.0	0.001
629744.0	258335.0	7000	400	1.0	0.01
629744.0	274030.0	7000	400	1.0	0.1
629744.0	409359.0	7000	400	1.0	1.0
629744.0	267460.0	7000	400	5.0	0.001
629744.0	307803.0	7000	400	5.0	0.01
629744.0	260246.0	7000	400	5.0	0.1
629744.0	427055.0	7000	400	5.0	1.0
629744.0	285217.0	7000	400	25.0	0.001
629744.0	274237.0	7000	400	25.0	0.01
629744.0	281110.0	7000	400	25.0	0.1
629744.0	405167.0	7000	400	25.0	1.0
629744.0	262739.0	7000	400	125.0	0.001
629744.0	251858.0	7000	400	125.0	0.01
629744.0	274320.0	7000	400	125.0	0.1
629744.0	396783.0	7000	400	125.0	1.0
629744.0	247858.0	7000	500	1.0	0.001
629744.0	270918.0	7000	500	1.0	0.01
629744.0	300195.0	7000	500	1.0	0.1
629744.0	380066.0	7000	500	1.0	1.0
629744.0	242583.0	7000	500	5.0	0.001
629744.0	319435.0	7000	500	5.0	0.01
629744.0	303402.0	7000	500	5.0	0.1
629744.0	364132.0	7000	500	5.0	1.0
629744.0	326800.0	7000	500	25.0	0.001
629744.0	256075.0	7000	500	25.0	0.01
629744.0	282720.0	7000	500	25.0	0.1
629744.0	392519.0	7000	500	25.0	1.0
629744.0	270252.0	7000	500	125.0	0.001
629744.0	259439.0	7000	500	125.0	0.01
629744.0	262495.0	7000	500	125.0	0.1
629744.0	409265.0	7000	500	125.0	1.0
629744.0	263757.0	7000	600	1.0	0.001
629744.0	255249.0	7000	600	1.0	0.01
629744.0	255091.0	7000	600	1.0	0.1
629744.0	370866.0	7000	600	1.0	1.0
629744.0	324857.0	7000	600	5.0	0.001
629744.0	294336.0	7000	600	5.0	0.01
629744.0	270403.0	7000	600	5.0	0.1
629744.0	409088.0	7000	600	5.0	1.0
629744.0	261781.0	7000	600	25.0	0.001
629744.0	269229.0	7000	600	25.0	0.01
629744.0	273421.0	7000	600	25.0	0.1
629744.0	408504.0	7000	600	25.0	1.0
629744.0	302869.0	7000	600	125.0	0.001
629744.0	303177.0	7000	600	125.0	0.01
629744.0	263827.0	7000	600	125.0	0.1
629744.0	420786.0	7000	600	125.0	1.0
629744.0	260290.0	7000	700	1.0	0.001
629744.0	273062.0	7000	700	1.0	0.01
629744.0	255796.0	7000	700	1.0	0.1
629744.0	389464.0	7000	700	1.0	1.0
629744.0	334776.0	7000	700	5.0	0.001
629744.0	280209.0	7000	700	5.0	0.01
629744.0	270209.0	7000	700	5.0	0.1
629744.0	371278.0	7000	700	5.0	1.0
629744.0	248292.0	7000	700	25.0	0.001
629744.0	310303.0	7000	700	25.0	0.01
629744.0	263761.0	7000	700	25.0	0.1
629744.0	372289.0	7000	700	25.0	1.0
629744.0	271665.0	7000	700	125.0	0.001
629744.0	257662.0	7000	700	125.0	0.01
629744.0	280275.0	7000	700	125.0	0.1
629744.0	444631.0	7000	700	125.0	1.0
629744.0	253127.0	7000	800	1.0	0.001
629744.0	272973.0	7000	800	1.0	0.01
629744.0	313181.0	7000	800	1.0	0.1
629744.0	404077.0	7000	800	1.0	1.0
629744.0	255133.0	7000	800	5.0	0.001
629744.0	255678.0	7000	800	5.0	0.01
629744.0	261941.0	7000	800	5.0	0.1
629744.0	410948.0	7000	800	5.0	1.0
629744.0	251460.0	7000	800	25.0	0.001
629744.0	362314.0	7000	800	25.0	0.01
629744.0	274635.0	7000	800	25.0	0.1
629744.0	421056.0	7000	800	25.0	1.0
629744.0	262118.0	7000	800	125.0	0.001
629744.0	266691.0	7000	800	125.0	0.01
629744.0	277596.0	7000	800	125.0	0.1
629744.0	474874.0	7000	800	125.0	1.0
629744.0	267509.0	7000	900	1.0	0.001
629744.0	285339.0	7000	900	1.0	0.01
629744.0	257142.0	7000	900	1.0	0.1
629744.0	429123.0	7000	900	1.0	1.0
629744.0	275975.0	7000	900	5.0	0.001
629744.0	269296.0	7000	900	5.0	0.01
629744.0	274135.0	7000	900	5.0	0.1
629744.0	396185.0	7000	900	5.0	1.0
629744.0	270402.0	7000	900	25.0	0.001
629744.0	258016.0	7000	900	25.0	0.01
629744.0	264764.0	7000	900	25.0	0.1
629744.0	383705.0	7000	900	25.0	1.0
629744.0	281143.0	7000	900	125.0	0.001
629744.0	304459.0	7000	900	125.0	0.01
629744.0	284475.0	7000	900	125.0	0.1
629744.0	419438.0	7000	900	125.0	1.0
629744.0	283908.0	7000	1000	1.0	0.001
629744.0	328198.0	7000	1000	1.0	0.01
629744.0	272737.0	7000	1000	1.0	0.1
629744.0	425523.0	7000	1000	1.0	1.0
629744.0	289290.0	7000	1000	5.0	0.001
629744.0	242500.0	7000	1000	5.0	0.01
629744.0	267556.0	7000	1000	5.0	0.1
629744.0	448709.0	7000	1000	5.0	1.0
629744.0	315165.0	7000	1000	25.0	0.001
629744.0	269805.0	7000	1000	25.0	0.01
629744.0	299242.0	7000	1000	25.0	0.1
629744.0	391948.0	7000	1000	25.0	1.0
629744.0	291869.0	7000	1000	125.0	0.001
629744.0	276117.0	7000	1000	125.0	0.01
629744.0	275199.0	7000	1000	125.0	0.1
629744.0	439888.0	7000	1000	125.0	1.0
629744.0	299798.0	8000	100	1.0	0.001
629744.0	272062.0	8000	100	1.0	0.01
629744.0	241891.0	8000	100	1.0	0.1
629744.0	419834.0	8000	100	1.0	1.0
629744.0	264472.0	8000	100	5.0	0.001
629744.0	293518.0	8000	100	5.0	0.01
629744.0	257718.0	8000	100	5.0	0.1
629744.0	418873.0	8000	100	5.0	1.0
629744.0	275029.0	8000	100	25.0	0.001
629744.0	248346.0	8000	100	25.0	0.01
629744.0	254776.0	8000	100	25.0	0.1
629744.0	405922.0	8000	100	25.0	1.0
629744.0	262731.0	8000	100	125.0	0.001
629744.0	303042.0	8000	100	125.0	0.01
629744.0	280978.0	8000	100	125.0	0.1
629744.0	423587.0	8000	100	125.0	1.0
629744.0	261762.0	8000	200	1.0	0.001
629744.0	257693.0	8000	200	1.0	0.01
629744.0	242157.0	8000	200	1.0	0.1
629744.0	438617.0	8000	200	1.0	1.0
629744.0	251880.0	8000	200	5.0	0.001
629744.0	256384.0	8000	200	5.0	0.01
629744.0	270917.0	8000	200	5.0	0.1
629744.0	411689.0	8000	200	5.0	1.0
629744.0	264180.0	8000	200	25.0	0.001
629744.0	259598.0	8000	200	25.0	0.01
629744.0	269905.0	8000	200	25.0	0.1
629744.0	395956.0	8000	200	25.0	1.0
629744.0	278785.0	8000	200	125.0	0.001
629744.0	256302.0	8000	200	125.0	0.01
629744.0	300066.0	8000	200	125.0	0.1
629744.0	422050.0	8000	200	125.0	1.0
629744.0	268340.0	8000	300	1.0	0.001
629744.0	252700.0	8000	300	1.0	0.01
629744.0	261824.0	8000	300	1.0	0.1
629744.0	431216.0	8000	300	1.0	1.0
629744.0	245122.0	8000	300	5.0	0.001
629744.0	299303.0	8000	300	5.0	0.01
629744.0	263487.0	8000	300	5.0	0.1
629744.0	386352.0	8000	300	5.0	1.0
629744.0	268207.0	8000	300	25.0	0.001
629744.0	269968.0	8000	300	25.0	0.01
629744.0	247871.0	8000	300	25.0	0.1
629744.0	381222.0	8000	300	25.0	1.0
629744.0	251390.0	8000	300	125.0	0.001
629744.0	254722.0	8000	300	125.0	0.01
629744.0	283420.0	8000	300	125.0	0.1
629744.0	493359.0	8000	300	125.0	1.0
629744.0	267323.0	8000	400	1.0	0.001
629744.0	263380.0	8000	400	1.0	0.01
629744.0	260479.0	8000	400	1.0	0.1
629744.0	434231.0	8000	400	1.0	1.0
629744.0	255071.0	8000	400	5.0	0.001
629744.0	297307.0	8000	400	5.0	0.01
629744.0	267413.0	8000	400	5.0	0.1
629744.0	402736.0	8000	400	5.0	1.0
629744.0	258117.0	8000	400	25.0	0.001
629744.0	253038.0	8000	400	25.0	0.01
629744.0	269049.0	8000	400	25.0	0.1
629744.0	415562.0	8000	400	25.0	1.0
629744.0	256006.0	8000	400	125.0	0.001
629744.0	323755.0	8000	400	125.0	0.01
629744.0	307148.0	8000	400	125.0	0.1
629744.0	428028.0	8000	400	125.0	1.0
629744.0	262423.0	8000	500	1.0	0.001
629744.0	273049.0	8000	500	1.0	0.01
629744.0	265357.0	8000	500	1.0	0.1
629744.0	464190.0	8000	500	1.0	1.0
629744.0	279757.0	8000	500	5.0	0.001
629744.0	295613.0	8000	500	5.0	0.01
629744.0	247552.0	8000	500	5.0	0.1
629744.0	426261.0	8000	500	5.0	1.0
629744.0	252683.0	8000	500	25.0	0.001
629744.0	269008.0	8000	500	25.0	0.01
629744.0	277642.0	8000	500	25.0	0.1
629744.0	401859.0	8000	500	25.0	1.0
629744.0	275566.0	8000	500	125.0	0.001
629744.0	258240.0	8000	500	125.0	0.01
629744.0	261724.0	8000	500	125.0	0.1
629744.0	419301.0	8000	500	125.0	1.0
629744.0	253492.0	8000	600	1.0	0.001
629744.0	304077.0	8000	600	1.0	0.01
